experiment,variable,time_yr,value
main,surpH,192.5,7.50165
main,surpH,193.5,7.501681
main,surpH,194.5,7.501704
main,surpH,195.5,7.50173
main,surpH,196.5,7.501764
main,surpH,197.5,7.501786
main,surpH,198.5,7.501813
main,surpH,199.5,7.501847
main,fexport_POC,0.5,809251400000000.0
main,fexport_POC,1.5,734406500000000.0
main,fexport_POC,2.5,725780800000000.0
main,fexport_POC,3.5,720305800000000.0
main,fexport_POC,4.5,716693400000000.0
main,fexport_POC,5.5,714157200000000.0
main,fexport_POC,6.5,712268800000000.0
main,fexport_POC,7.5,710797100000000.0
main,fexport_POC,8.5,709610200000000.0
main,fexport_POC,9.5,708630800000000.0
main,fexport_POC,10.5,707810900000000.0
main,fexport_POC,11.5,707114300000000.0
main,fexport_POC,12.5,706515300000000.0
main,fexport_POC,13.5,706004000000000.0
main,fexport_POC,14.5,705548800000000.0
main,fexport_POC,15.5,705150900000000.0
main,fexport_POC,16.5,704798600000000.0
main,fexport_POC,17.5,704485600000000.0
main,fexport_POC,18.5,704205300000000.0
main,fexport_POC,19.5,703953800000000.0
main,fexport_POC,20.5,703726300000000.0
main,fexport_POC,21.5,703521800000000.0
main,fexport_POC,22.5,703335500000000.0
main,fexport_POC,23.5,703208100000000.0
main,fexport_POC,24.5,703054200000000.0
main,fexport_POC,25.5,702913700000000.0
main,fexport_POC,26.5,702784400000000.0
main,fexport_POC,27.5,702666700000000.0
main,fexport_POC,28.5,702561300000000.0
main,fexport_POC,29.5,702462700000000.0
main,fexport_POC,30.5,702372100000000.0
main,fexport_POC,31.5,702289300000000.0
main,fexport_POC,32.5,702212200000000.0
main,fexport_POC,33.5,702142400000000.0
main,fexport_POC,34.5,702078100000000.0
main,fexport_POC,35.5,702020100000000.0
main,fexport_POC,36.5,701964800000000.0
main,fexport_POC,37.5,701912100000000.0
main,fexport_POC,38.5,701871300000000.0
main,fexport_POC,39.5,701838200000000.0
main,fexport_POC,40.5,701795500000000.0
main,fexport_POC,41.5,701756600000000.0
main,fexport_POC,42.5,701721300000000.0
main,fexport_POC,43.5,701686700000000.0
main,fexport_POC,44.5,701656000000000.0
main,fexport_POC,45.5,701628000000000.0
main,fexport_POC,46.5,701602800000000.0
main,fexport_POC,47.5,701578300000000.0
main,fexport_POC,48.5,701559600000000.0
main,fexport_POC,49.5,701540500000000.0
main,fexport_POC,50.5,701525300000000.0
main,fexport_POC,51.5,701511700000000.0
main,fexport_POC,52.5,701498800000000.0
main,fexport_POC,53.5,701489100000000.0
main,fexport_POC,54.5,701480000000000.0
main,fexport_POC,55.5,701472700000000.0
main,fexport_POC,56.5,701466500000000.0
main,fexport_POC,57.5,701460500000000.0
main,fexport_POC,58.5,701458200000000.0
main,fexport_POC,59.5,701457200000000.0
main,fexport_POC,60.5,701459200000000.0
main,fexport_POC,61.5,701458100000000.0
main,fexport_POC,62.5,701458400000000.0
main,fexport_POC,63.5,701459600000000.0
main,fexport_POC,64.5,701462100000000.0
main,fexport_POC,65.5,701465600000000.0
main,fexport_POC,66.5,701469500000000.0
main,fexport_POC,67.5,701473700000000.0
main,fexport_POC,68.5,701479400000000.0
main,fexport_POC,69.5,701484900000000.0
main,fexport_POC,70.5,701493400000000.0
main,fexport_POC,71.5,701500900000000.0
main,fexport_POC,72.5,701509600000000.0
main,fexport_POC,73.5,701517500000000.0
main,fexport_POC,74.5,701528100000000.0
main,fexport_POC,75.5,701539200000000.0
main,fexport_POC,76.5,701550400000000.0
main,fexport_POC,77.5,701562300000000.0
main,fexport_POC,78.5,701575400000000.0
main,fexport_POC,79.5,701588300000000.0
main,fexport_POC,80.5,701602200000000.0
main,fexport_POC,81.5,701615700000000.0
main,fexport_POC,82.5,701630100000000.0
main,fexport_POC,83.5,701643800000000.0
main,fexport_POC,84.5,701659600000000.0
main,fexport_POC,85.5,701675200000000.0
main,fexport_POC,86.5,701691000000000.0
main,fexport_POC,87.5,701706300000000.0
main,fexport_POC,88.5,701722500000000.0
main,fexport_POC,89.5,701739500000000.0
main,fexport_POC,90.5,701756800000000.0
main,fexport_POC,91.5,701774700000000.0
main,fexport_POC,92.5,701792100000000.0
main,fexport_POC,93.5,701810700000000.0
main,fexport_POC,94.5,701828800000000.0
main,fexport_POC,95.5,701846000000000.0
main,fexport_POC,96.5,701865400000000.0
main,fexport_POC,97.5,701886000000000.0
main,fexport_POC,98.5,701907400000000.0
main,fexport_POC,99.5,701926300000000.0
main,fexport_POC,100.5,706912500000000.0
main,fexport_POC,101.5,44690410000000.0
main,fexport_POC,102.5,1606844000000.0
main,fexport_POC,103.5,223871300000000.0
main,fexport_POC,104.5,333105900000000.0
main,fexport_POC,105.5,356567900000000.0
main,fexport_POC,106.5,364019100000000.0
main,fexport_POC,107.5,367805000000000.0
main,fexport_POC,108.5,370309800000000.0
main,fexport_POC,109.5,371673700000000.0
main,fexport_POC,110.5,372364300000000.0
main,fexport_POC,111.5,371805500000000.0
main,fexport_POC,112.5,371080300000000.0
main,fexport_POC,113.5,370168000000000.0
main,fexport_POC,114.5,369326000000000.0
main,fexport_POC,115.5,368534200000000.0
main,fexport_POC,116.5,367750700000000.0
main,fexport_POC,117.5,366931000000000.0
main,fexport_POC,118.5,366126100000000.0
main,fexport_POC,119.5,365320700000000.0
main,fexport_POC,120.5,364488600000000.0
main,fexport_POC,121.5,363645400000000.0
main,fexport_POC,122.5,362806300000000.0
main,fexport_POC,123.5,362072400000000.0
main,fexport_POC,124.5,361296500000000.0
main,fexport_POC,125.5,360505200000000.0
main,fexport_POC,126.5,359604900000000.0
main,fexport_POC,127.5,358731100000000.0
main,fexport_POC,128.5,357907500000000.0
main,fexport_POC,129.5,357186300000000.0
main,fexport_POC,130.5,356492900000000.0
main,fexport_POC,131.5,355810200000000.0
main,fexport_POC,132.5,355137100000000.0
main,fexport_POC,133.5,354495200000000.0
main,fexport_POC,134.5,353972800000000.0
main,fexport_POC,135.5,353521300000000.0
main,fexport_POC,136.5,353068400000000.0
main,fexport_POC,137.5,352601200000000.0
main,fexport_POC,138.5,352163900000000.0
main,fexport_POC,139.5,351734700000000.0
main,fexport_POC,140.5,351237600000000.0
main,fexport_POC,141.5,350791800000000.0
main,fexport_POC,142.5,350357500000000.0
main,fexport_POC,143.5,349945600000000.0
main,fexport_POC,144.5,349569000000000.0
main,fexport_POC,145.5,349189200000000.0
main,fexport_POC,146.5,348806200000000.0
main,fexport_POC,147.5,348478000000000.0
main,fexport_POC,148.5,348177400000000.0
main,fexport_POC,149.5,347824500000000.0
main,fexport_POC,150.5,347576000000000.0
main,fexport_POC,151.5,347297500000000.0
main,fexport_POC,152.5,346994400000000.0
main,fexport_POC,153.5,346786900000000.0
main,fexport_POC,154.5,346544300000000.0
main,fexport_POC,155.5,346294600000000.0
main,fexport_POC,156.5,346145400000000.0
main,fexport_POC,157.5,345933200000000.0
main,fexport_POC,158.5,345746700000000.0
main,fexport_POC,159.5,345570800000000.0
main,fexport_POC,160.5,345418700000000.0
main,fexport_POC,161.5,345234600000000.0
main,fexport_POC,162.5,345134100000000.0
main,fexport_POC,163.5,344977900000000.0
main,fexport_POC,164.5,344872800000000.0
main,fexport_POC,165.5,344732900000000.0
main,fexport_POC,166.5,344661400000000.0
main,fexport_POC,167.5,344531000000000.0
main,fexport_POC,168.5,344456800000000.0
main,fexport_POC,169.5,344331100000000.0
main,fexport_POC,170.5,344272500000000.0
main,fexport_POC,171.5,344165300000000.0
main,fexport_POC,172.5,344111800000000.0
main,fexport_POC,173.5,344024000000000.0
main,fexport_POC,174.5,343982300000000.0
main,fexport_POC,175.5,343885400000000.0
main,fexport_POC,176.5,343850700000000.0
main,fexport_POC,177.5,343770400000000.0
main,fexport_POC,178.5,343749100000000.0
main,fexport_POC,179.5,343687600000000.0
main,fexport_POC,180.5,343652100000000.0
main,fexport_POC,181.5,343623600000000.0
main,fexport_POC,182.5,343642100000000.0
main,fexport_POC,183.5,343596500000000.0
main,fexport_POC,184.5,343715300000000.0
main,fexport_POC,185.5,343712300000000.0
main,fexport_POC,186.5,343799800000000.0
main,fexport_POC,187.5,343920300000000.0
main,fexport_POC,188.5,344013200000000.0
main,fexport_POC,189.5,344137900000000.0
main,fexport_POC,190.5,344331300000000.0
main,fexport_POC,191.5,344398700000000.0
main,fexport_POC,192.5,344568100000000.0
main,fexport_POC,193.5,344686900000000.0
main,fexport_POC,194.5,344776300000000.0
main,fexport_POC,195.5,344882400000000.0
main,fexport_POC,196.5,345006900000000.0
main,fexport_POC,197.5,345027700000000.0
main,fexport_POC,198.5,345153900000000.0
main,fexport_POC,199.5,345218700000000.0
main,ocn_O2,0.5,1.66619596608e+17
main,ocn_O2,1.5,1.66398135405e+17
main,ocn_O2,2.5,1.66189877424e+17
main,ocn_O2,3.5,1.66009066264e+17
main,ocn_O2,4.5,1.65845876275e+17
main,ocn_O2,5.5,1.65696334567e+17
main,ocn_O2,6.5,1.65557010547e+17
main,ocn_O2,7.5,1.65425604884e+17
main,ocn_O2,8.5,1.65300438484e+17
main,ocn_O2,9.5,1.6518041984e+17
main,ocn_O2,10.5,1.6506480719e+17
main,ocn_O2,11.5,1.64952797203e+17
main,ocn_O2,12.5,1.64843873156e+17
main,ocn_O2,13.5,1.64737823215e+17
main,ocn_O2,14.5,1.64634331908e+17
main,ocn_O2,15.5,1.64533260622e+17
main,ocn_O2,16.5,1.64434315384e+17
main,ocn_O2,17.5,1.64337341335e+17
main,ocn_O2,18.5,1.6424215352e+17
main,ocn_O2,19.5,1.64148674227e+17
main,ocn_O2,20.5,1.64056849935e+17
main,ocn_O2,21.5,1.63966555156e+17
main,ocn_O2,22.5,1.63877684939e+17
main,ocn_O2,23.5,1.63790177967e+17
main,ocn_O2,24.5,1.63704070844e+17
main,ocn_O2,25.5,1.63619253334e+17
main,ocn_O2,26.5,1.63535650127e+17
main,ocn_O2,27.5,1.63453230317e+17
main,ocn_O2,28.5,1.63371899222e+17
main,ocn_O2,29.5,1.63291562436e+17
main,ocn_O2,30.5,1.63212311168e+17
main,ocn_O2,31.5,1.63134114866e+17
main,ocn_O2,32.5,1.63056999159e+17
main,ocn_O2,33.5,1.62980906976e+17
main,ocn_O2,34.5,1.62905778572e+17
main,ocn_O2,35.5,1.62831579032e+17
main,ocn_O2,36.5,1.62758240107e+17
main,ocn_O2,37.5,1.62685817886e+17
main,ocn_O2,38.5,1.6261431046e+17
main,ocn_O2,39.5,1.62543895727e+17
main,ocn_O2,40.5,1.6247425024e+17
main,ocn_O2,41.5,1.62405467394e+17
main,ocn_O2,42.5,1.62337463205e+17
main,ocn_O2,43.5,1.62270200656e+17
main,ocn_O2,44.5,1.62203737697e+17
main,ocn_O2,45.5,1.62137945795e+17
main,ocn_O2,46.5,1.62072900024e+17
main,ocn_O2,47.5,1.62008681401e+17
main,ocn_O2,48.5,1.61945238282e+17
main,ocn_O2,49.5,1.61882403585e+17
main,ocn_O2,50.5,1.61820229676e+17
main,ocn_O2,51.5,1.6175870641e+17
main,ocn_O2,52.5,1.61697820054e+17
main,ocn_O2,53.5,1.61637561538e+17
main,ocn_O2,54.5,1.61577903955e+17
main,ocn_O2,55.5,1.61518902775e+17
main,ocn_O2,56.5,1.61460503624e+17
main,ocn_O2,57.5,1.61402736221e+17
main,ocn_O2,58.5,1.61345573894e+17
main,ocn_O2,59.5,1.61289056341e+17
main,ocn_O2,60.5,1.61233037392e+17
main,ocn_O2,61.5,1.61177647756e+17
main,ocn_O2,62.5,1.61122785417e+17
main,ocn_O2,63.5,1.6106840839e+17
main,ocn_O2,64.5,1.61014518717e+17
main,ocn_O2,65.5,1.60961179083e+17
main,ocn_O2,66.5,1.60908321631e+17
main,ocn_O2,67.5,1.60855924794e+17
main,ocn_O2,68.5,1.60804010786e+17
main,ocn_O2,69.5,1.6075258714e+17
main,ocn_O2,70.5,1.60701637915e+17
main,ocn_O2,71.5,1.6065108378e+17
main,ocn_O2,72.5,1.60601005814e+17
main,ocn_O2,73.5,1.60551385547e+17
main,ocn_O2,74.5,1.60502275191e+17
main,ocn_O2,75.5,1.60453633804e+17
main,ocn_O2,76.5,1.6040536576e+17
main,ocn_O2,77.5,1.60357576963e+17
main,ocn_O2,78.5,1.60310200989e+17
main,ocn_O2,79.5,1.60263207176e+17
main,ocn_O2,80.5,1.60216645379e+17
main,ocn_O2,81.5,1.6017045095e+17
main,ocn_O2,82.5,1.60124635476e+17
main,ocn_O2,83.5,1.60079244699e+17
main,ocn_O2,84.5,1.60034240633e+17
main,ocn_O2,85.5,1.59989599658e+17
main,ocn_O2,86.5,1.5994533178e+17
main,ocn_O2,87.5,1.59901433967e+17
main,ocn_O2,88.5,1.59857934958e+17
main,ocn_O2,89.5,1.5981476159e+17
main,ocn_O2,90.5,1.59771879046e+17
main,ocn_O2,91.5,1.59729353823e+17
main,ocn_O2,92.5,1.59687183366e+17
main,ocn_O2,93.5,1.59645443467e+17
main,ocn_O2,94.5,1.59604020864e+17
main,ocn_O2,95.5,1.59562901893e+17
main,ocn_O2,96.5,1.59522150812e+17
main,ocn_O2,97.5,1.59481686243e+17
main,ocn_O2,98.5,1.59441541216e+17
main,ocn_O2,99.5,1.59401618508e+17
main,ocn_O2,100.5,1.59359057292e+17
main,ocn_O2,101.5,1.63981177654e+17
main,ocn_O2,102.5,1.79564704354e+17
main,ocn_O2,103.5,1.93619539746e+17
main,ocn_O2,104.5,1.97333603737e+17
main,ocn_O2,105.5,1.98442926721e+17
main,ocn_O2,106.5,1.98805454982e+17
main,ocn_O2,107.5,1.98873705209e+17
main,ocn_O2,108.5,1.98803986702e+17
main,ocn_O2,109.5,1.98664748143e+17
main,ocn_O2,110.5,1.98500877208e+17
main,ocn_O2,111.5,1.98332908524e+17
main,ocn_O2,112.5,1.98173635725e+17
main,ocn_O2,113.5,1.9802034313e+17
main,ocn_O2,114.5,1.97875882835e+17
main,ocn_O2,115.5,1.9774536235e+17
main,ocn_O2,116.5,1.97629593704e+17
main,ocn_O2,117.5,1.97526472862e+17
main,ocn_O2,118.5,1.97433459766e+17
main,ocn_O2,119.5,1.97345778167e+17
main,ocn_O2,120.5,1.97263685254e+17
main,ocn_O2,121.5,1.97187308253e+17
main,ocn_O2,122.5,1.97116384829e+17
main,ocn_O2,123.5,1.97053466086e+17
main,ocn_O2,124.5,1.9699984397e+17
main,ocn_O2,125.5,1.96952133782e+17
main,ocn_O2,126.5,1.96908883206e+17
main,ocn_O2,127.5,1.9687035029e+17
main,ocn_O2,128.5,1.96836539948e+17
main,ocn_O2,129.5,1.96807752663e+17
main,ocn_O2,130.5,1.96784148218e+17
main,ocn_O2,131.5,1.96765702899e+17
main,ocn_O2,132.5,1.96750704252e+17
main,ocn_O2,133.5,1.96737813179e+17
main,ocn_O2,134.5,1.96726809108e+17
main,ocn_O2,135.5,1.96717231522e+17
main,ocn_O2,136.5,1.96708655196e+17
main,ocn_O2,137.5,1.9670115625e+17
main,ocn_O2,138.5,1.96695115344e+17
main,ocn_O2,139.5,1.96690253817e+17
main,ocn_O2,140.5,1.9668588666e+17
main,ocn_O2,141.5,1.96682346337e+17
main,ocn_O2,142.5,1.96679492626e+17
main,ocn_O2,143.5,1.9667759948e+17
main,ocn_O2,144.5,1.96676833198e+17
main,ocn_O2,145.5,1.96676827808e+17
main,ocn_O2,146.5,1.96677790756e+17
main,ocn_O2,147.5,1.966794629e+17
main,ocn_O2,148.5,1.96681687921e+17
main,ocn_O2,149.5,1.96684443642e+17
main,ocn_O2,150.5,1.96687914739e+17
main,ocn_O2,151.5,1.96691837031e+17
main,ocn_O2,152.5,1.9669667908e+17
main,ocn_O2,153.5,1.96701975008e+17
main,ocn_O2,154.5,1.9670741292e+17
main,ocn_O2,155.5,1.96713054812e+17
main,ocn_O2,156.5,1.96719261784e+17
main,ocn_O2,157.5,1.96725346574e+17
main,ocn_O2,158.5,1.96731620657e+17
main,ocn_O2,159.5,1.9673852123e+17
main,ocn_O2,160.5,1.9674535678e+17
main,ocn_O2,161.5,1.96752281903e+17
main,ocn_O2,162.5,1.96758770469e+17
main,ocn_O2,163.5,1.96764792472e+17
main,ocn_O2,164.5,1.96770565739e+17
main,ocn_O2,165.5,1.96776082221e+17
main,ocn_O2,166.5,1.96781046589e+17
main,ocn_O2,167.5,1.96785449213e+17
main,ocn_O2,168.5,1.96789337895e+17
main,ocn_O2,169.5,1.9679225836e+17
main,ocn_O2,170.5,1.96794644585e+17
main,ocn_O2,171.5,1.96796465583e+17
main,ocn_O2,172.5,1.96798015472e+17
main,ocn_O2,173.5,1.96799034283e+17
main,ocn_O2,174.5,1.96799476034e+17
main,ocn_O2,175.5,1.96799367076e+17
main,ocn_O2,176.5,1.96799176929e+17
main,ocn_O2,177.5,1.96798157421e+17
main,ocn_O2,178.5,1.96796626355e+17
main,ocn_O2,179.5,1.96794624239e+17
main,ocn_O2,180.5,1.96791631952e+17
main,ocn_O2,181.5,1.9678803994e+17
main,ocn_O2,182.5,1.96783897451e+17
main,ocn_O2,183.5,1.96779180283e+17
main,ocn_O2,184.5,1.96774231017e+17
main,ocn_O2,185.5,1.96768285043e+17
main,ocn_O2,186.5,1.96761920364e+17
main,ocn_O2,187.5,1.96755452703e+17
main,ocn_O2,188.5,1.96747441674e+17
main,ocn_O2,189.5,1.96739125383e+17
main,ocn_O2,190.5,1.96730440644e+17
main,ocn_O2,191.5,1.96720383791e+17
main,ocn_O2,192.5,1.96710264233e+17
main,ocn_O2,193.5,1.96699681593e+17
main,ocn_O2,194.5,1.96688296158e+17
main,ocn_O2,195.5,1.9667709398e+17
main,ocn_O2,196.5,1.96665075446e+17
main,ocn_O2,197.5,1.96652162878e+17
main,ocn_O2,198.5,1.96639543819e+17
main,ocn_O2,199.5,1.96626143685e+17
main,ocn_ALK,0.5,2.65740667102e+18
main,ocn_ALK,1.5,2.65743605496e+18
main,ocn_ALK,2.5,2.65746564739e+18
main,ocn_ALK,3.5,2.65749569964e+18
main,ocn_ALK,4.5,2.65752581042e+18
main,ocn_ALK,5.5,2.65755596877e+18
main,ocn_ALK,6.5,2.65758597336e+18
main,ocn_ALK,7.5,2.65761579387e+18
main,ocn_ALK,8.5,2.65764538899e+18
main,ocn_ALK,9.5,2.65767469563e+18
main,ocn_ALK,10.5,2.65770376874e+18
main,ocn_ALK,11.5,2.65773246709e+18
main,ocn_ALK,12.5,2.65776071827e+18
main,ocn_ALK,13.5,2.65778857294e+18
main,ocn_ALK,14.5,2.65781607314e+18
main,ocn_ALK,15.5,2.65784328523e+18
main,ocn_ALK,16.5,2.65787011606e+18
main,ocn_ALK,17.5,2.65789655714e+18
main,ocn_ALK,18.5,2.65792264355e+18
main,ocn_ALK,19.5,2.6579483828e+18
main,ocn_ALK,20.5,2.65797382531e+18
main,ocn_ALK,21.5,2.65799894406e+18
main,ocn_ALK,22.5,2.6580237144e+18
main,ocn_ALK,23.5,2.65804814996e+18
main,ocn_ALK,24.5,2.65807227817e+18
main,ocn_ALK,25.5,2.65809607297e+18
main,ocn_ALK,26.5,2.65811955603e+18
main,ocn_ALK,27.5,2.65814273532e+18
main,ocn_ALK,28.5,2.65816561304e+18
main,ocn_ALK,29.5,2.65818819852e+18
main,ocn_ALK,30.5,2.65821056347e+18
main,ocn_ALK,31.5,2.65823269199e+18
main,ocn_ALK,32.5,2.65825459778e+18
main,ocn_ALK,33.5,2.65827633689e+18
main,ocn_ALK,34.5,2.65829790265e+18
main,ocn_ALK,35.5,2.65831926392e+18
main,ocn_ALK,36.5,2.65834043401e+18
main,ocn_ALK,37.5,2.65836147278e+18
main,ocn_ALK,38.5,2.65838237411e+18
main,ocn_ALK,39.5,2.65840311794e+18
main,ocn_ALK,40.5,2.6584237082e+18
main,ocn_ALK,41.5,2.65844416368e+18
main,ocn_ALK,42.5,2.65846443567e+18
main,ocn_ALK,43.5,2.65848452548e+18
main,ocn_ALK,44.5,2.65850446095e+18
main,ocn_ALK,45.5,2.65852425027e+18
main,ocn_ALK,46.5,2.65854389903e+18
main,ocn_ALK,47.5,2.65856342515e+18
main,ocn_ALK,48.5,2.65858282223e+18
main,ocn_ALK,49.5,2.65860206843e+18
main,ocn_ALK,50.5,2.65862117769e+18
main,ocn_ALK,51.5,2.6586401385e+18
main,ocn_ALK,52.5,2.65865897518e+18
main,ocn_ALK,53.5,2.65867767068e+18
main,ocn_ALK,54.5,2.65869624969e+18
main,ocn_ALK,55.5,2.65871473386e+18
main,ocn_ALK,56.5,2.65873308882e+18
main,ocn_ALK,57.5,2.65875130906e+18
main,ocn_ALK,58.5,2.65876941833e+18
main,ocn_ALK,59.5,2.65878739808e+18
main,ocn_ALK,60.5,2.65880526119e+18
main,ocn_ALK,61.5,2.65882299047e+18
main,ocn_ALK,62.5,2.65884057337e+18
main,ocn_ALK,63.5,2.65885802851e+18
main,ocn_ALK,64.5,2.65887535809e+18
main,ocn_ALK,65.5,2.65889259865e+18
main,ocn_ALK,66.5,2.65890976011e+18
main,ocn_ALK,67.5,2.6589268177e+18
main,ocn_ALK,68.5,2.65894375635e+18
main,ocn_ALK,69.5,2.65896058615e+18
main,ocn_ALK,70.5,2.65897728982e+18
main,ocn_ALK,71.5,2.65899386758e+18
main,ocn_ALK,72.5,2.65901033001e+18
main,ocn_ALK,73.5,2.6590266749e+18
main,ocn_ALK,74.5,2.65904290996e+18
main,ocn_ALK,75.5,2.65905903367e+18
main,ocn_ALK,76.5,2.65907505916e+18
main,ocn_ALK,77.5,2.6590909981e+18
main,ocn_ALK,78.5,2.65910682244e+18
main,ocn_ALK,79.5,2.65912252988e+18
main,ocn_ALK,80.5,2.65913813322e+18
main,ocn_ALK,81.5,2.65915362746e+18
main,ocn_ALK,82.5,2.65916902516e+18
main,ocn_ALK,83.5,2.65918432929e+18
main,ocn_ALK,84.5,2.65919955078e+18
main,ocn_ALK,85.5,2.65921469881e+18
main,ocn_ALK,86.5,2.65922975174e+18
main,ocn_ALK,87.5,2.65924470796e+18
main,ocn_ALK,88.5,2.65925956652e+18
main,ocn_ALK,89.5,2.65927433586e+18
main,ocn_ALK,90.5,2.65928900976e+18
main,ocn_ALK,91.5,2.65930359163e+18
main,ocn_ALK,92.5,2.65931810078e+18
main,ocn_ALK,93.5,2.65933254506e+18
main,ocn_ALK,94.5,2.65934690026e+18
main,ocn_ALK,95.5,2.65936117171e+18
main,ocn_ALK,96.5,2.65937534533e+18
main,ocn_ALK,97.5,2.65938941403e+18
main,ocn_ALK,98.5,2.65940338183e+18
main,ocn_ALK,99.5,2.65941724488e+18
main,ocn_ALK,100.5,2.65943133271e+18
main,ocn_ALK,101.5,2.65912398511e+18
main,ocn_ALK,102.5,2.6573563062e+18
main,ocn_ALK,103.5,2.65571962185e+18
main,ocn_ALK,104.5,2.65556850308e+18
main,ocn_ALK,105.5,2.65552271673e+18
main,ocn_ALK,106.5,2.65546349768e+18
main,ocn_ALK,107.5,2.65540976733e+18
main,ocn_ALK,108.5,2.65536871074e+18
main,ocn_ALK,109.5,2.65533660623e+18
main,ocn_ALK,110.5,2.6553121196e+18
main,ocn_ALK,111.5,2.65529171888e+18
main,ocn_ALK,112.5,2.65527553261e+18
main,ocn_ALK,113.5,2.65526297319e+18
main,ocn_ALK,114.5,2.65525280882e+18
main,ocn_ALK,115.5,2.65524441374e+18
main,ocn_ALK,116.5,2.65523758928e+18
main,ocn_ALK,117.5,2.65523209684e+18
main,ocn_ALK,118.5,2.65522728792e+18
main,ocn_ALK,119.5,2.65522296987e+18
main,ocn_ALK,120.5,2.65521903665e+18
main,ocn_ALK,121.5,2.65521562399e+18
main,ocn_ALK,122.5,2.6552126547e+18
main,ocn_ALK,123.5,2.65521000923e+18
main,ocn_ALK,124.5,2.65520772095e+18
main,ocn_ALK,125.5,2.65520555031e+18
main,ocn_ALK,126.5,2.65520342523e+18
main,ocn_ALK,127.5,2.65520139761e+18
main,ocn_ALK,128.5,2.65519943364e+18
main,ocn_ALK,129.5,2.65519768485e+18
main,ocn_ALK,130.5,2.6551962096e+18
main,ocn_ALK,131.5,2.65519502746e+18
main,ocn_ALK,132.5,2.65519402817e+18
main,ocn_ALK,133.5,2.65519315979e+18
main,ocn_ALK,134.5,2.65519227667e+18
main,ocn_ALK,135.5,2.65519138606e+18
main,ocn_ALK,136.5,2.65519049369e+18
main,ocn_ALK,137.5,2.65518947848e+18
main,ocn_ALK,138.5,2.65518847112e+18
main,ocn_ALK,139.5,2.65518745912e+18
main,ocn_ALK,140.5,2.65518641637e+18
main,ocn_ALK,141.5,2.65518536942e+18
main,ocn_ALK,142.5,2.65518432062e+18
main,ocn_ALK,143.5,2.65518332938e+18
main,ocn_ALK,144.5,2.65518243202e+18
main,ocn_ALK,145.5,2.65518161295e+18
main,ocn_ALK,146.5,2.65518080629e+18
main,ocn_ALK,147.5,2.65518008952e+18
main,ocn_ALK,148.5,2.6551794921e+18
main,ocn_ALK,149.5,2.65517888628e+18
main,ocn_ALK,150.5,2.65517835794e+18
main,ocn_ALK,151.5,2.6551778563e+18
main,ocn_ALK,152.5,2.65517735942e+18
main,ocn_ALK,153.5,2.65517696204e+18
main,ocn_ALK,154.5,2.65517658757e+18
main,ocn_ALK,155.5,2.65517619432e+18
main,ocn_ALK,156.5,2.65517588876e+18
main,ocn_ALK,157.5,2.65517557289e+18
main,ocn_ALK,158.5,2.65517534321e+18
main,ocn_ALK,159.5,2.65517526679e+18
main,ocn_ALK,160.5,2.65517523424e+18
main,ocn_ALK,161.5,2.65517517483e+18
main,ocn_ALK,162.5,2.65517516606e+18
main,ocn_ALK,163.5,2.65517510701e+18
main,ocn_ALK,164.5,2.65517511239e+18
main,ocn_ALK,165.5,2.65517513485e+18
main,ocn_ALK,166.5,2.65517523188e+18
main,ocn_ALK,167.5,2.65517529231e+18
main,ocn_ALK,168.5,2.6551754376e+18
main,ocn_ALK,169.5,2.65517553345e+18
main,ocn_ALK,170.5,2.65517568771e+18
main,ocn_ALK,171.5,2.65517583847e+18
main,ocn_ALK,172.5,2.65517608777e+18
main,ocn_ALK,173.5,2.65517631282e+18
main,ocn_ALK,174.5,2.655176553e+18
main,ocn_ALK,175.5,2.65517674921e+18
main,ocn_ALK,176.5,2.65517701771e+18
main,ocn_ALK,177.5,2.65517726927e+18
main,ocn_ALK,178.5,2.65517758442e+18
main,ocn_ALK,179.5,2.65517788017e+18
main,ocn_ALK,180.5,2.65517819444e+18
main,ocn_ALK,181.5,2.65517850599e+18
main,ocn_ALK,182.5,2.65517887503e+18
main,ocn_ALK,183.5,2.65517921395e+18
main,ocn_ALK,184.5,2.65517964899e+18
main,ocn_ALK,185.5,2.65518003957e+18
main,ocn_ALK,186.5,2.65518052426e+18
main,ocn_ALK,187.5,2.65518107533e+18
main,ocn_ALK,188.5,2.65518160461e+18
main,ocn_ALK,189.5,2.65518217426e+18
main,ocn_ALK,190.5,2.65518280151e+18
main,ocn_ALK,191.5,2.65518336291e+18
main,ocn_ALK,192.5,2.65518400594e+18
main,ocn_ALK,193.5,2.65518460357e+18
main,ocn_ALK,194.5,2.65518521418e+18
main,ocn_ALK,195.5,2.65518587405e+18
main,ocn_ALK,196.5,2.65518651353e+18
main,ocn_ALK,197.5,2.65518716125e+18
main,ocn_ALK,198.5,2.65518789921e+18
main,ocn_ALK,199.5,2.65518863983e+18
Danian,ocn_temp,0.5,11.067497
Danian,ocn_temp,1.5,11.072266
Danian,ocn_temp,2.5,11.077006
Danian,ocn_temp,3.5,11.081718
Danian,ocn_temp,4.5,11.086406
Danian,ocn_temp,5.5,11.091069
Danian,ocn_temp,6.5,11.095704
Danian,ocn_temp,7.5,11.100317
Danian,ocn_temp,8.5,11.104903
Danian,ocn_temp,9.5,11.109464
Danian,ocn_temp,10.5,11.114001
Danian,ocn_temp,11.5,11.118511
Danian,ocn_temp,12.5,11.122994
